date,district,feeder_name,availability_hrs,consumption_mwh,feeder_type,day_of_week,month,lag1_avail,lag2_avail,lag3_avail,yesterday_full
2019-02-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,2,0.0,0.0,0.0,0
2019-02-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,2,0.0,0.0,0.0,0
2019-02-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,2,0.0,0.0,0.0,0
2019-02-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,2,0.0,0.0,0.0,0
2019-02-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,2,0.0,0.0,0.0,0
2019-02-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,2,0.0,0.0,0.0,0
2019-02-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,2,0.0,0.0,0.0,0
2019-02-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,2,0.0,0.0,0.0,0
2019-02-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,2,0.0,0.0,0.0,0
2019-02-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,2,0.0,0.0,0.0,0
2019-02-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,2,0.0,0.0,0.0,0
2019-02-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,2,0.0,0.0,0.0,0
2019-02-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,2,0.0,0.0,0.0,0
2019-02-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,2,0.0,0.0,0.0,0
2019-02-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,2,0.0,0.0,0.0,0
2019-02-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,2,0.0,0.0,0.0,0
2019-03-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,3,0.0,0.0,0.0,0
2019-03-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,3,0.0,0.0,0.0,0
2019-03-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,3,0.0,0.0,0.0,0
2019-03-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,3,0.0,0.0,0.0,0
2019-03-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,3,0.0,0.0,0.0,0
2019-03-06,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,3,0.0,0.0,0.0,0
2019-03-07,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,3,0.0,0.0,0.0,0
2019-03-08,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,3,0.0,0.0,0.0,0
2019-03-09,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,3,0.0,0.0,0.0,0
2019-03-10,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,3,0.0,0.0,0.0,0
2019-03-11,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,3,0.0,0.0,0.0,0
2019-03-12,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,3,0.0,0.0,0.0,0
2019-03-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,3,0.0,0.0,0.0,0
2019-03-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,3,0.0,0.0,0.0,0
2019-03-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,3,0.0,0.0,0.0,0
2019-03-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,3,0.0,0.0,0.0,0
2019-03-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,3,0.0,0.0,0.0,0
2019-03-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,3,0.0,0.0,0.0,0
2019-03-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,3,0.0,0.0,0.0,0
2019-03-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,3,0.0,0.0,0.0,0
2019-03-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,3,0.0,0.0,0.0,0
2019-03-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,3,0.0,0.0,0.0,0
2019-03-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,3,0.0,0.0,0.0,0
2019-03-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,3,0.0,0.0,0.0,0
2019-03-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,3,0.0,0.0,0.0,0
2019-03-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,3,0.0,0.0,0.0,0
2019-03-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,3,0.0,0.0,0.0,0
2019-03-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,3,0.0,0.0,0.0,0
2019-03-29,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,3,0.0,0.0,0.0,0
2019-03-30,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,3,0.0,0.0,0.0,0
2019-03-31,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,3,0.0,0.0,0.0,0
2019-04-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,4,0.0,0.0,0.0,0
2019-04-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,4,0.0,0.0,0.0,0
2019-04-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,4,0.0,0.0,0.0,0
2019-04-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,4,0.0,0.0,0.0,0
2019-04-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,4,0.0,0.0,0.0,0
2019-04-06,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,4,0.0,0.0,0.0,0
2019-04-07,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,4,0.0,0.0,0.0,0
2019-04-08,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,4,0.0,0.0,0.0,0
2019-04-09,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,4,0.0,0.0,0.0,0
2019-04-10,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,4,0.0,0.0,0.0,0
2019-04-11,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,4,0.0,0.0,0.0,0
2019-04-12,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,4,0.0,0.0,0.0,0
2019-04-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,4,0.0,0.0,0.0,0
2019-04-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,4,0.0,0.0,0.0,0
2019-04-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,4,0.0,0.0,0.0,0
2019-04-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,4,0.0,0.0,0.0,0
2019-04-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,4,0.0,0.0,0.0,0
2019-04-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,4,0.0,0.0,0.0,0
2019-04-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,4,0.0,0.0,0.0,0
2019-04-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,4,0.0,0.0,0.0,0
2019-04-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,4,0.0,0.0,0.0,0
2019-04-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,4,0.0,0.0,0.0,0
2019-04-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,4,0.0,0.0,0.0,0
2019-04-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,4,0.0,0.0,0.0,0
2019-04-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,4,0.0,0.0,0.0,0
2019-04-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,4,0.0,0.0,0.0,0
2019-04-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,4,0.0,0.0,0.0,0
2019-04-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,4,0.0,0.0,0.0,0
2019-04-29,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,4,0.0,0.0,0.0,0
2019-04-30,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,4,0.0,0.0,0.0,0
2019-05-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,5,0.0,0.0,0.0,0
2019-05-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,5,0.0,0.0,0.0,0
2019-05-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,5,0.0,0.0,0.0,0
2019-05-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,5,0.0,0.0,0.0,0
2019-05-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,5,0.0,0.0,0.0,0
2019-05-06,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,5,0.0,0.0,0.0,0
2019-05-07,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,5,0.0,0.0,0.0,0
2019-05-08,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,5,0.0,0.0,0.0,0
2019-05-09,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,5,0.0,0.0,0.0,0
2019-05-10,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,5,0.0,0.0,0.0,0
2019-05-11,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,5,0.0,0.0,0.0,0
2019-05-12,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,5,0.0,0.0,0.0,0
2019-05-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,5,0.0,0.0,0.0,0
2019-05-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,5,0.0,0.0,0.0,0
2019-05-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,5,0.0,0.0,0.0,0
2019-05-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,5,0.0,0.0,0.0,0
2019-05-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,5,0.0,0.0,0.0,0
2019-05-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,5,0.0,0.0,0.0,0
2019-05-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,5,0.0,0.0,0.0,0
2019-05-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,5,0.0,0.0,0.0,0
2019-05-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,5,0.0,0.0,0.0,0
2019-05-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,5,0.0,0.0,0.0,0
2019-05-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,5,0.0,0.0,0.0,0
2019-05-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,5,0.0,0.0,0.0,0
2019-05-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,5,0.0,0.0,0.0,0
2019-05-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,5,0.0,0.0,0.0,0
2019-05-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,5,0.0,0.0,0.0,0
2019-05-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,5,0.0,0.0,0.0,0
2019-05-29,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,5,0.0,0.0,0.0,0
2019-05-30,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,5,0.0,0.0,0.0,0
2019-05-31,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,5,0.0,0.0,0.0,0
2019-06-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,6,0.0,0.0,0.0,0
2019-06-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,6,0.0,0.0,0.0,0
2019-06-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,6,0.0,0.0,0.0,0
2019-06-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,6,0.0,0.0,0.0,0
2019-06-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,6,0.0,0.0,0.0,0
2019-06-06,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,6,0.0,0.0,0.0,0
2019-06-07,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,6,0.0,0.0,0.0,0
2019-06-08,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,6,0.0,0.0,0.0,0
2019-06-09,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,6,0.0,0.0,0.0,0
2019-06-10,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,6,0.0,0.0,0.0,0
2019-06-11,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,6,0.0,0.0,0.0,0
2019-06-12,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,6,0.0,0.0,0.0,0
2019-06-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,6,0.0,0.0,0.0,0
2019-06-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,6,0.0,0.0,0.0,0
2019-06-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,6,0.0,0.0,0.0,0
2019-06-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,6,0.0,0.0,0.0,0
2019-06-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,6,0.0,0.0,0.0,0
2019-06-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,6,0.0,0.0,0.0,0
2019-06-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,6,0.0,0.0,0.0,0
2019-06-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,6,0.0,0.0,0.0,0
2019-06-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,6,0.0,0.0,0.0,0
2019-06-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,6,0.0,0.0,0.0,0
2019-06-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,6,0.0,0.0,0.0,0
2019-06-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,6,0.0,0.0,0.0,0
2019-06-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,6,0.0,0.0,0.0,0
2019-06-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,6,0.0,0.0,0.0,0
2019-06-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,6,0.0,0.0,0.0,0
2019-06-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,6,0.0,0.0,0.0,0
2019-06-29,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,6,0.0,0.0,0.0,0
2019-06-30,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,6,0.0,0.0,0.0,0
2019-07-01,APAPA,NAVAL BASE,22.0,16.5,Industrial,0,7,0.0,0.0,0.0,0
2019-07-02,APAPA,NAVAL BASE,23.0,80.39999999999999,Industrial,1,7,22.0,0.0,0.0,0
2019-07-03,APAPA,NAVAL BASE,24.0,94.09999999999998,Industrial,2,7,23.0,22.0,0.0,0
2019-07-04,APAPA,NAVAL BASE,22.0,94.09999999999998,Industrial,3,7,24.0,23.0,22.0,1
2019-07-05,APAPA,NAVAL BASE,24.0,94.39999999999998,Industrial,4,7,22.0,24.0,23.0,0
2019-07-06,APAPA,NAVAL BASE,24.0,71.2,Industrial,5,7,24.0,22.0,24.0,1
2019-07-07,APAPA,NAVAL BASE,24.0,86.29999999999998,Industrial,6,7,24.0,24.0,22.0,1
2019-07-08,APAPA,NAVAL BASE,23.0,102.9,Industrial,0,7,24.0,24.0,24.0,1
2019-07-09,APAPA,NAVAL BASE,24.0,107.1,Industrial,1,7,23.0,24.0,24.0,0
2019-07-10,APAPA,NAVAL BASE,21.0,108.6,Industrial,2,7,24.0,23.0,24.0,1
2019-07-11,APAPA,NAVAL BASE,24.0,91.09999999999998,Industrial,3,7,21.0,24.0,23.0,0
2019-07-12,APAPA,NAVAL BASE,24.0,72.19999999999999,Industrial,4,7,24.0,21.0,24.0,1
2019-07-13,APAPA,NAVAL BASE,16.0,82.79999999999998,Industrial,5,7,24.0,24.0,21.0,1
2019-07-14,APAPA,NAVAL BASE,15.0,95.19999999999999,Industrial,6,7,16.0,24.0,24.0,0
2019-07-15,APAPA,NAVAL BASE,24.0,122.89999999999996,Industrial,0,7,15.0,16.0,24.0,0
2019-07-16,APAPA,NAVAL BASE,24.0,98.59999999999998,Industrial,1,7,24.0,15.0,16.0,1
2019-07-17,APAPA,NAVAL BASE,24.0,100.49999999999997,Industrial,2,7,24.0,24.0,15.0,1
2019-07-18,APAPA,NAVAL BASE,24.0,100.29999999999997,Industrial,3,7,24.0,24.0,24.0,1
2019-07-19,APAPA,NAVAL BASE,24.0,94.29999999999998,Industrial,4,7,24.0,24.0,24.0,1
2019-07-20,APAPA,NAVAL BASE,24.0,92.1,Industrial,5,7,24.0,24.0,24.0,1
2019-07-21,APAPA,NAVAL BASE,24.0,99.59999999999998,Industrial,6,7,24.0,24.0,24.0,1
2019-07-22,APAPA,NAVAL BASE,24.0,107.49999999999996,Industrial,0,7,24.0,24.0,24.0,1
2019-07-23,APAPA,NAVAL BASE,24.0,102.39999999999998,Industrial,1,7,24.0,24.0,24.0,1
2019-07-24,APAPA,NAVAL BASE,23.0,98.69999999999999,Industrial,2,7,24.0,24.0,24.0,1
2019-07-25,APAPA,NAVAL BASE,24.0,103.89999999999996,Industrial,3,7,23.0,24.0,24.0,0
2019-07-26,APAPA,NAVAL BASE,23.0,100.19999999999997,Industrial,4,7,24.0,23.0,24.0,1
2019-07-27,APAPA,NAVAL BASE,24.0,96.69999999999999,Industrial,5,7,23.0,24.0,23.0,0
2019-07-28,APAPA,NAVAL BASE,24.0,51.00000000000001,Industrial,6,7,24.0,23.0,24.0,1
2019-07-29,APAPA,NAVAL BASE,24.0,33.2,Industrial,0,7,24.0,24.0,23.0,1
2019-07-30,APAPA,NAVAL BASE,24.0,76.19999999999999,Industrial,1,7,24.0,24.0,24.0,1
2019-07-31,APAPA,NAVAL BASE,23.0,99.29999999999998,Industrial,2,7,24.0,24.0,24.0,1
2019-08-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,8,23.0,24.0,24.0,0
2019-08-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,8,0.0,23.0,24.0,0
2019-08-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,8,0.0,0.0,23.0,0
2019-08-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,8,0.0,0.0,0.0,0
2019-08-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,8,0.0,0.0,0.0,0
2019-08-06,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,8,0.0,0.0,0.0,0
2019-08-07,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,8,0.0,0.0,0.0,0
2019-08-08,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,8,0.0,0.0,0.0,0
2019-08-09,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,8,0.0,0.0,0.0,0
2019-08-10,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,8,0.0,0.0,0.0,0
2019-08-11,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,8,0.0,0.0,0.0,0
2019-08-12,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,8,0.0,0.0,0.0,0
2019-08-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,8,0.0,0.0,0.0,0
2019-08-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,8,0.0,0.0,0.0,0
2019-08-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,8,0.0,0.0,0.0,0
2019-08-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,8,0.0,0.0,0.0,0
2019-08-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,8,0.0,0.0,0.0,0
2019-08-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,8,0.0,0.0,0.0,0
2019-08-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,8,0.0,0.0,0.0,0
2019-08-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,8,0.0,0.0,0.0,0
2019-08-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,8,0.0,0.0,0.0,0
2019-08-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,8,0.0,0.0,0.0,0
2019-08-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,8,0.0,0.0,0.0,0
2019-08-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,8,0.0,0.0,0.0,0
2019-08-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,8,0.0,0.0,0.0,0
2019-08-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,8,0.0,0.0,0.0,0
2019-08-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,8,0.0,0.0,0.0,0
2019-08-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,8,0.0,0.0,0.0,0
2019-08-29,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,8,0.0,0.0,0.0,0
2019-08-30,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,8,0.0,0.0,0.0,0
2019-08-31,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,8,0.0,0.0,0.0,0
2019-09-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,9,0.0,0.0,0.0,0
2019-09-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,9,0.0,0.0,0.0,0
2019-09-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,9,0.0,0.0,0.0,0
2019-09-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,9,0.0,0.0,0.0,0
2019-09-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,9,0.0,0.0,0.0,0
2019-09-06,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,9,0.0,0.0,0.0,0
2019-09-07,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,9,0.0,0.0,0.0,0
2019-09-08,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,9,0.0,0.0,0.0,0
2019-09-09,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,9,0.0,0.0,0.0,0
2019-09-10,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,9,0.0,0.0,0.0,0
2019-09-11,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,9,0.0,0.0,0.0,0
2019-09-12,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,9,0.0,0.0,0.0,0
2019-09-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,9,0.0,0.0,0.0,0
2019-09-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,9,0.0,0.0,0.0,0
2019-09-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,9,0.0,0.0,0.0,0
2019-09-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,9,0.0,0.0,0.0,0
2019-09-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,9,0.0,0.0,0.0,0
2019-09-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,9,0.0,0.0,0.0,0
2019-09-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,9,0.0,0.0,0.0,0
2019-09-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,9,0.0,0.0,0.0,0
2019-09-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,9,0.0,0.0,0.0,0
2019-09-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,9,0.0,0.0,0.0,0
2019-09-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,9,0.0,0.0,0.0,0
2019-09-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,9,0.0,0.0,0.0,0
2019-09-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,9,0.0,0.0,0.0,0
2019-09-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,9,0.0,0.0,0.0,0
2019-09-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,9,0.0,0.0,0.0,0
2019-09-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,9,0.0,0.0,0.0,0
2019-09-29,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,9,0.0,0.0,0.0,0
2019-09-30,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,9,0.0,0.0,0.0,0
2019-10-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,10,0.0,0.0,0.0,0
2019-10-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,10,0.0,0.0,0.0,0
2019-10-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,10,0.0,0.0,0.0,0
2019-10-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,10,0.0,0.0,0.0,0
2019-10-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,10,0.0,0.0,0.0,0
2019-10-06,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,10,0.0,0.0,0.0,0
2019-10-07,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,10,0.0,0.0,0.0,0
2019-10-08,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,10,0.0,0.0,0.0,0
2019-10-09,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,10,0.0,0.0,0.0,0
2019-10-10,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,10,0.0,0.0,0.0,0
2019-10-11,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,10,0.0,0.0,0.0,0
2019-10-12,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,10,0.0,0.0,0.0,0
2019-10-13,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,10,0.0,0.0,0.0,0
2019-10-14,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,10,0.0,0.0,0.0,0
2019-10-15,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,10,0.0,0.0,0.0,0
2019-10-16,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,10,0.0,0.0,0.0,0
2019-10-17,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,10,0.0,0.0,0.0,0
2019-10-18,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,10,0.0,0.0,0.0,0
2019-10-19,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,10,0.0,0.0,0.0,0
2019-10-20,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,10,0.0,0.0,0.0,0
2019-10-21,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,10,0.0,0.0,0.0,0
2019-10-22,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,10,0.0,0.0,0.0,0
2019-10-23,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,10,0.0,0.0,0.0,0
2019-10-24,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,10,0.0,0.0,0.0,0
2019-10-25,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,10,0.0,0.0,0.0,0
2019-10-26,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,10,0.0,0.0,0.0,0
2019-10-27,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,10,0.0,0.0,0.0,0
2019-10-28,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,10,0.0,0.0,0.0,0
2019-10-29,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,10,0.0,0.0,0.0,0
2019-10-30,APAPA,NAVAL BASE,0.0,0.0,Industrial,2,10,0.0,0.0,0.0,0
2019-10-31,APAPA,NAVAL BASE,0.0,0.0,Industrial,3,10,0.0,0.0,0.0,0
2019-11-01,APAPA,NAVAL BASE,0.0,0.0,Industrial,4,11,0.0,0.0,0.0,0
2019-11-02,APAPA,NAVAL BASE,0.0,0.0,Industrial,5,11,0.0,0.0,0.0,0
2019-11-03,APAPA,NAVAL BASE,0.0,0.0,Industrial,6,11,0.0,0.0,0.0,0
2019-11-04,APAPA,NAVAL BASE,0.0,0.0,Industrial,0,11,0.0,0.0,0.0,0
2019-11-05,APAPA,NAVAL BASE,0.0,0.0,Industrial,1,11,0.0,0.0,0.0,0
